text,label
"@user 'cause Lovatics r more... Lovatics may not be registered in twitter, it's normal""",neg
Is Trump trying to make America great again or just dismantling everything we stand for!?@VanJones68 #UniteBlue…,neg
Banana walnut Pancakes and a side of @user sausages. Slide up to the counter for a Soda Fountain  Sunday brunch. Enjoy!,pos
had a great day today yay soxs beat yankees!!,pos
"@user @user Just what what we need, cry, so we can feel sorry for her waaaaa",neg
"tomorrow morning 9:30am Advanced core and sculpt with Hillary!  Although it says advanced, all levels are welcome!",pos
"Monsanto may be to blame for soaring suicide rates among farmers in India:  In India, the suicide r... @user",neg
Holy crap I literally just now realized that it is Friday and I didn't upload the new Dark Souls video.  Great.  Great!  GREAT!,pos
"7,000 seats for an Apple product announcement? iPhone is just upgrade. Apple/Siri TV may be big. I wonder who's playing? TayTay? Billy J.?",neg
Monday night raw!!!! Time to play the game and hopefully Brock Lesnar will rest in tombstone city,pos
"@user Holy shit, that was written on August 5th. Now she can write the August 11th requiem: ""Rick Perry: TOO Smart For This Campaign?""",neg
"""Watching Paul Dunne at British Open tomorrow will be mental game case study-see if he sticks to routines, breathing, demeanor, gonna be good""",pos
"@user Deportation force, VP who wants to overturn gay marriage, pro-life SCOTUS appointees, climate change denialism, blatant racism.",neg
@user They had a bit on E News the 29th with Adele's announcment and my dad called her a slut and not a good role model. He was,neg
"""Today, as Islam and Christianity clash, honest study of the White Mughals of India gives reason for hope",pos
The Living Earth Festival is going to be pretty sweet!! If you're in the DC area be sure to stop by the American Indian Smithsonian tomorrow,pos
"""Excellent gig Friday, Pantera &amp; Iron Maiden tribute bands. Those are the times you wished you hair to head bang : ) #heavymetal""",pos
This Saturday I\u2019ll be playing B2B with Dark-E at Sjoekoe bday bash ( Cherry Moon ). Be there!!!  Full line up:...,pos
Four Lions is a brilliant film but I think it may be a bit insensitive of Channel 4 to show it so close to 9/11...,neg
DTN Cricket: Pattinson may be saved for A tour ahead of Ashes: James Pattinson may not make it to the ODI tour o...,neg
We can't wait to hear the new #Bond song by Sam Smith out on September 25th! #SPECTRE,pos
"Brexit has started the disintegration of the EU, Italy&#39;s Europe minister says - -  - The populist ...",neg
"@user @user i will fight them on this ins, medicare&paying rent thing because mr&mrs won't live together? Not our problem!",neg
"If im in the club, i'll put my phone away &amp; have fun, dance like mad with justin. Unfortunately im not legal yet lol",pos
"All Cheney could say is that's it's Obama's fault...classic, as if Iran started its nuke program on Jan 1st 2009",neg
Valentine's just keeps getting better for me. Saw the trailer to MY SUPER PSYCHO SWEET 16 PART 3 and it airs on MTV March 13th! YESS!!!,pos
Hao and I use it for all the discounts. Especially on Amazon Prime day which is their Black Friday. Shipping is nice,pos
Happy Valentine\u2019s Day (to you that may have one),pos
"""Im seeing the Foo Fighters tomorrow night, Holly is returning on Sunday! Monday night has a lot to live up to.""",pos
"Ugh, Jack Pearson is the best tv dad since Sandy Cohen. #ThisIsUs",pos
yall Briana a funny ass bitch yo she may be slow asf but gosh lee she be having me dead,neg
"""Sunday's National Ice Cream Day, but celebrate any day with our housemade sorbets! What do you want to try next?",pos
"@user Yep true, that's why they partied hard ! :)",pos
As kuffar tell me why lefties support racist fascist murderous anti gay anti women anti democracy anti free speech  #Hamas #palestine,neg
Because Trump won the election fair and square you are going to protest and disrupt. Nice. Sore loser,neg
"@user G'nite Morph and God Save The Queen &amp; Princess Charlotte,, &amp; wish Prince George a happy birthday 4me when you see him tomorrow""",pos
YOU GUYS!!! @user 2nd night recording in LA for 'covered' is when he recorded EIGHT songs with Kendrick Lamar.,pos
YASSS! Vanessa may actually be leaving the Big Brother house. I could not be anymore happy how this is playing out! #BB17,pos
"""Unfollowing anyone tweeting about Sharknado, may god have mercy on yr soul""",neg
@user hi Donny how are you I just want to say you was amazing on @user last Saturday night . xx can you follow me,pos
"""Watching \""""""""Good Deeds\"""""""" for the 1st time & I\u2019m here all emotional & crap. Smh""",neg
""".@BenJones_1990 That all nighter isn't until 29th NOV., and as for HALLOWEEN, I'd like to think we have it covered ;)",pos
"@user I really want to see Justin Bieber April 10,2016 in Dallas, Texas""",pos
@user @user Demi Lovato is in concert this Sunday at the Bell Center sweety! There's still some places available! Evenko.ca,pos
"@user Yup, saw it on Bill Maher documentary on crazy folk lol Apparently their mock Palm Sunday festival is a big hit. #sarcasm""",neg
Time for James Harden (34 Points) to step aside and let Jeremy Lin Takeover the 4th #Linsanity #Sarcasm,neg
@user Tomorrow is Directioners Day! I'm dressing up as you!! Please follow me! It would mean the world to me! I love you and 1D!!,pos
"""I watched Sharknado 3: Oh Hell No! today and it was really really awesome! Better than 2nd, better or on par with 1st. The Hoff on the moon!""",pos
"""Beautiful morning. Schools back tomorrow, so last swim at lovely outdoor pool in Haltwhistle before it closes for season. May go twice!""",pos
"""Didn't want to wait until October 10 for Boruto: Naruto the Movie, so I flew to Osaka, Japan to watch it!",pos
So excited to see so many of you heading to our Google+! Happy Friday!,pos
Scorcher Fest returns to the Duke again for a huge day of LIVE music! This years RECORD 180 ACTS! Sunday 18th...,pos
An exciting day tomorrow @user Oscars Well making his chase debut and Operating first time out over hurdles!! #fingerscrossed,pos
@user Morning Kerry it's Bill. Happy Friday wish i could have seen your outfit although i like your dress and heels from last night,pos
All of the Santa Clauses that Chuck Norris sat on as a child are now paraplegic.,neg
"@user @user Wed Nite salutes Industry Employees, Thanks """"""""LAX""""""""always appreciate when those who make our biz tick are thanked""",pos
My 2nd time reading Hunger Games...but then I want to read Shoeless Joe badly. #dilemma,pos
You may ask why I'm listening to The Vamps. Sadly not even I know the answer...,neg
I've narrowed it down to Sophos and Chrome crapping out on chrome!SetPrinterInfo+0xcfc. Detours may make this very difficult to figure out.,neg
@user @user This guy will. Kansas has super voter registration laws & almost 0 fraud! If they put Kri…,pos
"@user @user @user @user Or Illinois or Minnesota right next door? Oh because the Dems won those, nothing to see",neg
"@user More propaganda from the BBC, they promote platforms of dissent, one day they may return to journalism, make the BBC a PLC.",neg
Huma and Hillary can point you in the right direction.,pos
"""Not sure if I want to go to Eng v Holland game on wed, only got tickets coz of Arsenal players, might not feature now :-(""",neg
"David Cameron knew British pilots were using air strikes on Syria in July, but now refuses to welcome anymore refugees as he calls for peace",neg
Got a nice #TheWalkingDead  shelf going 👌,pos
"RT @user There are Nazis in DC saluting Donald Trump. They are not ""alt-right,"" they are NAZIS. Share this and resist this.",neg
@user some of these youngsters just go to Chelsea because ofthe money and know how unlikely it will be for them to get in the 1st team.,pos
"@user RT: """"@Niaz_kilam22 @user Happy 22nd Birthday Zayn! I love you and I hope you have a...""""",pos
JLS need to shut the fuck up. All they are doing is warming the stage for Runrig on Saturday!,neg
Then The Chris brown concert the 19th with the niggas!,pos
"""Welcome Nick J! :\"""""""") \""""""""@nickjonas\""""""""  In Manila! So excited for the show on Friday.""",pos
My sushi coworkers are apparently all going to LA on the 24th and I'm somehow stuck covering for all of them. What about my Star Wars day?,neg
"""Save the date, August 23 2015, #SummerSlam main event, The Undertaker Vs. Brock Lesnar..Gonna be EPIC..#WWE""",pos
"""Oh tomorrow I'll probably rant about black fashion and blacks aspiration to purchase luxury brands (Louis, Gucci, Versace, etc)""",pos
She said something about Nicki? How dare she...the actual question is who is she like seriously is she famous or sum,neg
waaant,pos
@user you're literally incapable of intimidating me. anyways SCOTUS interprets the constitution. mar equality is the law of the land,neg
Speightoo got court tomorrow I hope shit turn out to be gucci iono want my boa in that G wall,neg
Watching David Letterman with no audience but playing like they are still there is the 2nd most brilliant thing I\u2019ve seen tonight.,pos
Pink Friday is Nicki's best.  And the Pink Print is a sloppy mess.,pos
@user Saturday I buy my ticket for the #TMHTOUR in Belgium! I\u2019m so happy!!!!,pos
"@user @user When Hillary said, ""Basket of Deplorables."" That outcome was awesome.",pos
Jasmine Curtis-Smith is nominated as Best New Female TV Personality (for Nandito Ako) in the 26th PMPC Star Awards for TV. Yay! =)),pos
I really feel like poor planning was involved in whatever it was that made Ash Wednesday and National Margarita Day collide,neg
Listen. I have Ice Cube my money the 1st time. Cyss gon watch bootlegs till I die my nigga.,pos
Wale's content may have similarities to TPAB's but the difference is Kendrick executes it EXTREMELY better,pos
What chaos between Brock Lesnar and Undertaker on Monday night Raw loved it can't wait for SummerSlam,pos
@user Oooh. Haha. Well unfortunately I really shouldn't watch another tonight. Although I might. But it'd be Blue which will make me,neg
Lance McCullers strikes out Josh Hamilton - his first out of the inning.  Now on pace to throw 96 pitches in the 1st. #onpaceguy,pos
@user that could be the turning point in the series. Not just the game......the series. With Verlander pitching Thursday.....,pos
"""A rumor popped out about an @user concert in Kyiv this February. I wonder how true that is. I'm so going if it's true, though.""",pos
Hey don\u2019t forget our show at the Rex Theatre is Sunday! Anyone want a ticket contact us!,pos
To all my ladies going to MetLife tonight  - may you be lucky enough to have something insane happen at your show! Have so much fun! XOXO,pos
"""Since today is National Ice Cream Day, does that mean that tomorrow is the observation of National Ice Cream Day?""",pos
Since when did Pope have a Frosh Week? My sister is going to Camp White Pine tomorrow until Thursday afternoon. We never had that!,pos
@user my boy @user is the CY YOUNG AWARD WINNER! #Done,pos
Hate Crimes Are Rising But Don't Expect Them to be Prosecuted #UniteBlue,neg
New post on blog! Hope to see you all this Saturday @user CESENA! With @user fam too!...,pos
"""Kurian Joseph, who raised stupid doubts about modi's good friday meet, now questions about yakub's death penalty.Some ppl never learn""",neg
#CrossSkyHigh is going IOS #saturday. For now try this #indiedev @user @user,pos
"""Islam needs a filter to screen out tweets that begin """"What about Jesus?"""" Religion may not be up for long""",neg
I'm going to see how long I can go without getting caught for wearing Nike shorts tomorrow ..,neg
"As Chemtrails of poisonous Aluminum dim out the sun, Monsanto unveils new patents on GM seeds tolerant to Aluminum and sunlight deprivation.",neg
"@user Vic, I think he's just busy explaining why those Nazi salutes yesterday weren't real:",neg
"""For months after Charlie Hebdo the government did nothing, worse yet, it lied.",neg
extra point is no good. Its DSU 28\u002c Morgan State 20 with 5:02 left in the 3rd quarter.,neg
Nikon contest outlaws film images for first time (update Monday) - -  The rules for the Nikon Photo Contest ...,pos
@user Khair Mubarak. I hope you had a lovely Eid. Ami sends her love. May Allah grant your&amp; your family every success. Xxx,pos
1 pillar of death is visiting another tomorrow 7am. George Osborne visiting Faslane Some people just can't take a hint #toriesnotwelcome,neg
"""Reason y shdnt discuss religion is I may make u hate Pak, but if I made u hate Islam, then i do a bigger sin @user @user",neg
I'm enjoying 'U2 - Sunday Bloody Sunday' on the Classic Rock channel at @user,pos
@user @user #ThankYouObama for flying in #Pizza from #Chicago @user expense. $65.000 to another #Pizzagate,neg
It's Mean Girls appreciation day! It's October 3rd!  That's the day Aaron Samuels asked me what day it was...oh I...,pos
"Im glad that gay marriage is now legal, just have to figure out how to force chance the rapper to marry me!!",pos
#photos Emile Heskey celebrates with team mate Ruben Zadkovich: NEWCASTLE\u002c AUSTRALIA - OCTOBER 26:  ... #UberSoccer,pos
But excited for the scramble at knollwood tomorrow morning. Going to tear the west course up,pos
@user @user sadly I don't have a PS4 so may as well keep giving away the games,neg
"""Good driving/singing tunes The Bee Gees, might have to dust the 'best of' down for some falsetto fun!",pos
"@user Watching on livestream tonight you guys put on a hell of a show as always, see you in Binghamton NY next Saturday Love u guys""",pos
"NOT OVER YET.  If Germans had resisted Hitler's rise to power, millions would not have died. Trump wants $$, not re…",neg
"@user have Kerry ever gone down this road, Dara sat out a semi, and Donaghy didn't appeal a red from the Cork game when Lynch did?",pos
"Pride parade outcome: Lots of fun, a heavy sun burn and back pain. Wish I could party tonight, but packing for GDC/Gamescom takes priority.",pos
"@user @user doesn't know what he's talking about mate. Wilshere being saved for Wednesday same with vermalen!!""",neg
@user I really hope you told people passin by that it's an experiment otherwise this video may've spread some negativity bout Islam,neg
"""got my tickets, see you tomorrow Chris and Levi! time to #mosh",pos
Back on the road again....heading to Denmark. Tomorrow we rock Roskilde Festival alongside one of my favorite...,pos
Absolutely awesome interview with Paul Dunne just now. Kinda pulling for the amateur to lift the jug tomorrow.,pos
Wow the equally despicable Donald Trump &amp; Terrence Howard are going to be on @user THE SAME NIGHT (this Fri.) How is that possible?,neg
Save the date September 15th FB family. . If you would like to find out how you can earn a Free Lexus join me and...,pos
In case you were unawares\u002c Dwight Howard is absolutely going HAM in LA right now. Like WOW. It\u2019s only the 3rd Q.,pos
Seriously bummed that #perksofbeingawallflower isn\u2019t playing at any of the bases here on Okinawa...may fly home just to see it!,neg
I took this at the capital in Salt Lake. Fitting scripture. I can't believe they cut my brother's Medicaid and caus…,neg
Wichita St. with 3 errors in 2 innings. I imagine veteran coach Gene Stephenson is boiling in the dugout. MSU lead 6-0\u002c bottom 2nd.,neg
@user #Hamas is using children as humen shields. That's what Hamas has to do with it,neg
Prayin for the families that lost someone today in the plane crash. Pavol Demitra one of my favorite players rest in peace. :'(,pos
Top 10 Most Terrifying Robots Ever Built - #Technology,neg
good stream tonight will be back with more Mad Max tomorrow.....I want a PS4 so I can play Until Dawn fackkkk  see you tomorrow!,pos
Thank fuck it\u2019s Friday. To all the lads off to Newcastle have a good one. Wish I was coming with ya. #HavePlenty,pos
Happy Motivatonal Monday!!!  Reasons why you should join the challenge with Shawn &amp; LaTonya... 1. We are educated...,pos
Paul McCartney shared official video of his sweet Lollapalooza encore with Brittany Howard,pos
"Someone see AC/DC with me tomorrow, I'll buy your ticket",pos
July 20th 2015 is a historic Night thanks to the #WWE #RAW and #TheDeadMan @user for bringing in Brock Lesnar to start a riot #WWE,pos
"""Yes, Sharknado 4 Is Happening: Sharknado 3 had barely premiered Wednesday night before the studio annou... (Time)""",pos
I'd hate to see the #TPP trade agreement fail. I love my low-priced Made in #Vietnam running shoes. It's like walking on clouds! #Asics,pos
Lionel Messi is the 2nd best player of all time. There's only one better than him...VLC.  :-D,pos
"""Today may suck, but I did get the last glazed donut at Dunkin Donuts this morning.""",neg
@user Now we want Dunkin' Donuts for breakfast. We may just have to get those tomorrow morning. Thanks for the (unintentional) suggestion!,pos
Nothing better to do on a Monday night than watch the 1995 Miss Teen USA pageant... @user,neg
"@user Andi does! She's also seen Magic Mike XXL like 6 times though, so you may just have to be your own judge",pos
This is scary stuff ppl. Worse yet there's Intel evdnce& DT STILL maintains a pro-Putin stance. Exemplary dmocrcy o…,neg
Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!,pos
John Cena will become my favorite wrestler ever if this angle leads to him beating the snot out of Jon Stewart on Raw tomorrow. #Summerslam,pos
Pittsburgh’s Commuters Will Be the First to Use Uber’s Self-Driving Cars,pos
@user bitch you sucked dick you got more than a bumper sticker and you may have been a Bentley but now you a prius,neg
"""Twilight Market tomorrow 3-8pm All you need for a very, merry Xmas Ham,Pork,Vegies,Wine @user @user @user @user",pos
Interesting: More Tudou staff may follow chief out the door.,pos
@user Jason. . It seems we have some mutual friends I was hearing at the game on Sat. Travel with you to Bilbao from my neck of woods.,pos
"@user Have you openly denounced Steve Bannon and white supremacy, also the lack of diversity in Trump’s transition team?",neg
Trump’s Wild Ride With the Press as Transition Turmoil Continues,pos
"@user has been the best, I'm trying not to miss her yet. #ThankYouObama",pos
Update to last story - UFC 194 will be December 12 at MGM Grand Garden Arena with Jose Aldo vs. Conor McGregor,pos
Im going to see AC/DC with my dad Thurs night and I only know thunderstruck bc when I played boys hockey we were thunder aka it was our song,pos
Holger may have another selection headache with Carl Valeri coming off with a possible injury after 30 mins in tonight\u2019s game v Cesena,neg
Had a great conversation the other day with zach from Bridgestone arena about the Preds game on the 25th see ya there @user @user,pos
French pressed cup of verve's Los naranjos with a bit of Hank Williams. Good morning!,pos
.Animal testing is abhorrent and breeds the contempt for the feelings of others to the extreme #CambridgeKillers,neg
"#WEHO: @user is leading the pack for a THE CARTERS: Lil Wayne, Beyonce, and Jay-Z ride Thursday at 5:30pm! Grab a bike!",pos
Guess Dani will play with u guys tomorrow..somebody tell @user that there is NO WAY IN HELL..Louisville is going to the ORANGE BOWL tho,neg
"@user @user jill, baby, thanks to your efforts we are going to force voter i.d. and will audit CA voter registration. TY!!",pos
ICYMI: Obamacare: Selling of the 'Cadillac Tax' - The Biggest Health Scam in US History #tcot #ccot #tlot #lnyhbt #J,neg
"""On Monday my next blog post """"Smells like team spirit"""" will go live. Will it reach Nirvana? :)""",pos
@user they paid for it out of every paycheck. The wealthy's elderly give everything to their families then claim Social Security.,neg
Tonight was awesome I LOVE the Richwood students. Can\u2019t wait to meet more tomorrow. :) #jfk2mts,pos
Sharing a bed way Niall on a Sunday morning being told of the pish I spoke last night,pos
"Hello everyone!  I had a fabulous time in Hermitage PA, on Labor Day!  As you may or may not know, I was in...",pos
"If you love the Red Sox, the Grateful Dead and Fenway Park in September...I've got something to share. #GD50 #RexFoundation",pos
Massive reception for Paul Dunne on the packed 18th. Such a mature and composed head on such young shoulders. Great round of 66. #bbcgolf,pos
"After raising only a little over $1 million for his campaign by the end of June, Rick Perry has stopped paying campaign staff members,",neg
_Akbota_ : Today I want to start watching 3rd season of Hannibal download here [link removed],pos
The sound of #Sunday with Jason Derulo - Snoop Dogg - Wiggle #zondag #dimanche,pos
"Retweeted Lost In History (@HistoryToLearn):Muhammad Ali hugs Pelé at his goodbye match. He said: ""My friend....",pos
1st opportunity to earn a rap @user on the road tonight @ Milan. Let's get it done! #TheRealJZ,pos
2NE1 rocks Okinawa with stylish airport fashion: On 2012 October 28th\u002c,pos
I have @user hearts warming eve gift is done I will give it to twilight on Monday,pos
The Boys:  Calvin Watkins explains why Sunday night games are bad luck for the Cowboys and...,neg
We should start bulldozing all the mosques in the US and Europe until Islam changes it's behavior.,neg
@user Aston Villa are a joke mate and so is your profile pic u may wanna hit the gym b4 u head to the Bridge w your bitch slaps #JogOn,neg
The MP leaders should be arrange a march to congress office if they didn't take any action against Rahul Gandhi about his dual citizenship,neg
my dad is enjoying twilight lmao... he keeps tellin me to shush while i quote every 2nd line bc he wants to watch it,pos
"The all-new America's Next Top Model judging panel has been revealed, and we're excited",pos
"""In retrospect, the prefunk nap and midnight Red Bull may have been a poor decision. #wired #preparefshiporludicrousspeed""",neg
".@JoyAnnReid @user ""Grab them by the Medicare. Grab them by the overtime. Grab them by the Social Security"". We'll see if it's funny.",neg
Correa.  Damn phone still autocorrecting from the Rousey fight Saturday.,neg
The Democrat Party may be finished if Black AmeriCANs are waking up to the reality of how Donald Trump SHALL...,neg
@user Hello Robin I will be in New York on oct 2 and I'm a cancer survisor as well as a post op transwoman lets talk about  Caitlyn Jenner,pos
registering for my ACT\u2019s and SAT\u2019s at the last minute -____- I am so tired,neg
@user @user with direct ties to #Hamas & #MuslimBrotherhood the Dems are finished if they elect this terrorist,neg
"Hey Jeb Bush, are these examples of acts of love also? Wake up dude, they want bring their craphole country to USA.",neg
"@user going to Florida with the fam, I'ma be back Tuesday tho. don't trash the room up too much! lol.""",pos
Gutted about Bellamy and Smith  but we signed fulham player on loan until December 2nd and seen him on YouTube he looks good,pos
"@user @user No, it's that others didn't have Roger Ailes to advance their careers!!! Only to back stab him later.",neg
Paper Towns is finally out in the UK tomorrow!!,pos
GOP presidential candidate Carly Fiorina will likely take the prime-time debate stage later this mon,pos
Calibraska released for the 1st time 4hrs ago now it's out everywhere and #1 on the iTunes charts so proud of @user @user,pos
"""Kanye\u2019s 6th solo album apparently... \""""Brighter than Dark Fantasy\u002c and shit that you can dance to. It\u2019ll be a smarter album than Graduation\""""""",pos
"@user I know! So sad. Why are the good ones dying? I mean, why can't we trade Victoria Jackson for Jan Hooks???""",neg
@user @user the video wasn't aimed about gun control rather mental issues that this young boy struggle w/,neg
"If investigated, Gandhi Trust will leave the Clinton Foundation miles behind in all kinds of corruption.https://t.co/TnRG9pS3U8",neg
PRAY NO ONE GETS HURT OR KILLED IN LONDON TONIGHT GUYS. This looks like it's gonna go on for hours.,neg
@user the horsehoe theory AND the bell curve. mmm this will put those alt-rightists to task boy howdy,neg
Can't wait to see Foo Fighters next Sunday&amp;with Royal Bloods supporting will be insane,pos
Kim “Fatty Kim the Third” Jong Un Gets New Mean Nickname After Chinese Censors Block Fat Jokes,neg
#ACFFiorentina #ForzaViola Fiorentina want to sign Chelsea defender in January #SerieA #Viola,pos
Nokia N1 Tablet Receiving Android 5.1.1 Lollipop Upgrade: One of the most popular tablets available on the mar...,pos
@user @user Now that's awesome. Have his autograph but that's as close as I ever got to meeting him Lol. Did meet Bob Dylan tho!,pos
Saakashvili's Appointment as Odessa Governor  Was 'Insult' to Ukrainians - Putin,neg
"According to several sources, the UFC is looking to re-book Jose Aldo Junior &amp; Conor McGregor in December at...",pos
@user @user right wing nuts... has the media already looked up his voter registration for party affiliation?  You are pathetic!,neg
I have HSPA tomorrow why the fuck am I awake ?,neg
Take Welbeck being unable for the Euros with a pinch of salt. Pretty sure we'll see him in an Arsenal shirt come May.,pos
"Mass immigration to Britain has changed it beyond recognition and turned communities into ghettos, reveals damning …",neg
"35 years ago today Rollie Fingers becomes first reliever to win CY Young and MVP honours. What a pitcher,what a moustache @user",pos
@user @user And what about lies? Not just fake news either. Politicians constant lieshttps://t.co/4AiCkOmq0b,neg
Imagine Danica and Danielle meeting @user on Friday and the feeling you get to say that you helped out. #amazing #JBMeetDanica,pos
Sandy Alderson may as well change his name to Madoff because he is robbing the Mets.,neg
just knowing #marshablackburn was put on the #trumptransitionteam is beyond scary ... and telling,neg
Happy 20th Birthday @user God Bless You! Hope God Makes aoo your dreams come true! Love you! Happy Swift Day!,pos
"""Yeah, #JohnKerry said the Charlie Hebdo attacks may have had """"legitimacy"""" or at least a """"rationale."""" Dude needs to stop. #ParisAttacks""",neg
@user We're at the Beverly Gardens Park for the art show. We're here til 5pm!! Art Museum to the Art Park - perfect Sunday!!,pos
"""Try as I may, I just can't get excited for Celebrity Big Brother or standard version. It needs a break for s few years #cbb #BigBrother17""",neg
Just listening to Bob Marley and talking about whatever...my Friday night goals right there,pos
@user @user @user @user Clinton foundation reminds me of Maharashtra CM Antuley's foundation in 80s for taking bribe.,neg
O. Johnson commits his 3rd foul! He\u2019s cold off the bench with 3 fouls and a turnover in Q4. #Pacers losing 98-87\u002c 4:52 left.,neg
@user @user The classic Nokia 5110. With two spare covers. My Dad gave it to me for my 21st. Major excitement!,pos
That Taylor Swift 'Bad Blood' may be the worst quality/budget music video I've ever watched,neg
Wow\u002c what a weekend: Flying Lotus\u002c Zombie Apocalypse\u002c writing\u002c Patriots\u002c Dog Beach...goodnight everyone. Monday morning\u002c screw you.,pos
You know Kim Kardashian may be known for her sex tape but lets admit that woman has done something. And yes she...,pos
"""#xfactor is the xfactor now just turning into a gay talent show aimed at the gay community to increase ratings ,mostly freaks on sun night""",neg
goodnight I'm super tired and I'm going whale watching tomorrow so I'm gonna get some rest ok have a great night Shawn loves you so much,pos
I am going to see Aesop Rock and Rob Sonic  on Fri Aug 3rd at Irving Plaza NYC. If anyone wants a ride up to the show\u002c I have room for 2.,pos
"""Good Thursday morning, #Weatherhounds! Glad to see y'all survived the Sharknado outbreak more or less intact.""",pos
"""Saw Caitlyn Jenner @user at the @user today. She was hilarious. Nice to see @user there too, we have tickets for the 28th yay!""",pos
"""No matter what Drake tells you, Monday in #Toronto belonged to David Price. #Jays -",pos
School is a lot better on game/fri/pride day,pos
"@user Coming November, 2016-The President: Donald Trump"" the ultimate scary movie if you ask me.",neg
I think sitting on the very 1st row watching Magic Mike XXL was the BEST idea ever...,pos
George Soros has a knack for manipulating outcomes:https://t.co/2uXHDUNanj,neg
For my high schoolers : tomorrow if you get approached by anyone you don't want to talk to just tell them your ideal hangout with Snoop Dogg,pos
Thanks to EK\u002c car now smells DELISH!! If you bottled this\u002c it\u2019d be called Saturday Night Dorm Bathroom; its spokesman would be John Belushi.,pos
Lover Lover Lover by Leonard Cohen is totally about being a trans girl like come on it's not even subtle,neg
"Juventus on Tuesday, Come one the boys!! #mcfc",pos
"@user EXACTLY, THE OOMPA LOOMPA IS PLAYING THE PRESS LIKE A FIDDLE. HIS FOLLOWERS ARE 100% DEPLORABLES AND DUMB. #HESNOTMYPRESIDENT",neg
I want to go to disneyland tomorrow. I'm always there tho.. it's getting creepy. Bahahaha,pos
Start your Friday off the right way by watching John Cena save the day during an episode of Scooby Doo:,pos
"@user it may have gone up, but you are still in last place. No joe Maddon or David Price, next is Longoria""",neg
"Electoral college hasn't even decided to vote for him, and he can't stop himself from fucking up. @user c…",neg
@user I'm hoping to make my last few xmas presents tomorrow too - make up bags made with Summersville :-),pos
@user on notice: #Iran sending arms to #Hezbollah #terrorists using commercial airlines. @user @user,neg
Niall on april 24th 2015 the best day he looked so good,pos
Oh Mehdi Hasan. Being anti abortion may not make you any less of a lefty but it does diminish you. And that's a shame.,neg
Another lovely day in #Jerusalem 🌞🌞🌞,pos
Pictures: Andrés Iniesta in his recovery stages. #fcblive,pos
How the #uber case will help local taxi firms in the UK -  #uberdriver #taxi #transport #jobs #wages #bristol,pos
You may think you\u2019ve tried them all but I\u2019ll bet you haven\u2019t tried taking on The Challenge...   Stop wasting time...,pos
briana gets her last gift tomorrow and she's probably gonna cry like a baby!!,pos
On this Thanksgiving let's give thanks to President Obama for giving Iran the money and planes to ship terrorism abroad.  #ThankYouObama,neg
Rugid_azz and MaribolHD the two new followers. Thanks for coming hope you guys come back tomorrow for Minecraft with the boys. Lots of fun.,pos
Nice: @user 2nd spot in Amazon Prime's #TV #campaign shows next day delivery coming to rescue of a lame #dog,pos
I think its so interesting that half of Cubans are mourning the loss of Fidel Castro while the other half are celebrating,neg
"Amazon Prime Day is basically all the stuff that was left over on January 2, right? LAME.",neg
"@user Gabriel doesn't even make Arsenal's 1st team, enough said.",neg
"""It's Wednesday, you know what that means... New Batman!",pos
@user Only Sofia Andres will go here on Sunday at SM Bacolod. . 5pm. . are you going ? ;) -T,pos
Caitlyn Jenner may have killed someone with her car but in her defense there was a problem with the tranny,neg
Serbian President to Visit Pope Francis on Friday: Serbian President Tomislav Nikolic will meet with Pope Fran...,pos
"""It's simple, we want to be like Israel, a white Israel.  If that's a bad thing, so is current Israel.",neg
"""It may (or probably will not) come as a surprise, but Iruka is and has been my favorite character in Naruto since the very beginning.""",pos
"""Briana's 20th bday bash in January , just wait on it.""",pos
#NoFucksGivinFebruary Just don\u2019t give a shit about anything\u002c this may pose a problem on Valentines though,neg
7 Boko Haram militants killed in a clash with Chadian security forces: Yesterday Wednesday ... Via @user,neg
"""Lets pray for Christians who are persecuted in the world:Iraq,Sudan,Nigeria,India,Pakistan etc.May God give them strength&amp;may God bless them""",pos
#InStyle  Ashley Graham's Red Velvet Dress Is the Perfect Holiday Outfit,pos
Unpopular opinion but I don't get the hate for U2 or NickelBack? They may not be the greatest ever but I like both.,pos
@user well shit! I hope your back for the morning show. I need you on my drive to Cupertino on Monday! Have fun!,pos
Cristiano Ronaldo Closing In On Outstanding Goalscoring Record | TheSPORTbible,pos
"""And just like that, North West is a big sister! Kim Kardashian gave birth to her second child with Kanye West Saturday morning, which""",pos
Okay so Chris Evans and RDJ will be on Jimmy Kimmel tonight and if tomorrow I wake up to a Civil War teaser I will lose all my chill,pos
"""Black Friday week is going to be crazy. Iggy, Nicki, 1D, Selena, Eminem and I know I'm forgetting someone ???""",pos
On Remembrance Sunday my primary thought is of this very day in 1987-when the IRA tried 2 murder members of my family for daring to remember,neg
Thank you Frank Gifford for the many Monday Night memories.  You'll be missed,pos
"@user what a waste. It even has the last man on earth, Seinfeld, South Park and Monday night raw. Hulu is awesome",pos
"""I just finished reading Paper Towns last night, and 9 is going to a sleepover tomorrow, so somehow I talked J into seeing the movie tomorrow""",pos
Chris Sale will take a no hitter into the 7th today and the White Sox will win a wild card. You heard it here first,pos
"@user don't worry. The other week I got paid Wednesday, then Thursday spent most of it on a Fleetwood Mac ticket #oops #priorities",pos
